URI,Citation URI,Item Label,Project Label,Project URI,Context (1),Context (2),Context (3),Context (4),Context (5),Context (6),Context (7),Context URI,Latitude (WGS-84),Longitude (WGS-84),Early BCE/CE,Late BCE/CE,Item Category,Published Date,Updated Date,Catalogued by,Excavated by,Metal,Metal Description,Culture,References,Date Catalogued,Diameter,Date Excavated,Year Excavated,Sequence #
"http://opencontext.org/subjects/5F9F0616-4D65-44D4-B942-871326BBB299","http://n2t.net/ark:/28722/k2dj5fv29","Coin 00-C-21","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Propylaeum","Trench 70","Locus 1","Seq. 70108","","http://opencontext.org/subjects/610D01D4-6033-4848-34C8-9AEEE8CA9736","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:40Z","Martha Sharp Joukowsky","Steven J. Larson","AE","Bronze","","Straight cut
Meshorer 163 A (from about 85 to 101/2 CE according to the shape of letters).","6/25/2009","17-to 15 mm","","2000","70108"
"http://opencontext.org/subjects/2CA1B082-8ACE-4265-AC60-870CE2965DEB","http://n2t.net/ark:/28722/k2v40rb1t","Coin 94-C-7","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 9","Locus 11","Seq. 9052","","http://opencontext.org/subjects/4DB8D8D5-F2FE-474A-FD60-6E8961A01095","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T03:06:42Z","KM","Gyles Austin","AE","Bronze","Late Roman (or Barbarous Imitation)","Late Roman AE 4, probably 5th c. CE (perhaps:  Honorius, Rome, 410-423:  LRBC II Nr. 829) or Barbarous...","6/25/2009","1.05 cm","","1994","9052"
"http://opencontext.org/subjects/18ED02DD-66D3-4A46-3EDF-7422EA8A3793","http://n2t.net/ark:/28722/k26d5vp4r","Coin 00-C-10","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","None","Locus Stray find","Seq. 2000-19","","http://opencontext.org/subjects/A59E6940-95D8-4D02-768F-5CA7B8F0583F","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T03:07:52Z","Martha Sharp Joukowsky","Martha Sharp Joukowsky","AE","Bronze","Late Roman","LRBC 1: Nos. 536 or 547 or 557, or 564.","6/25/2009","15 to 14 mm","","2000",""
"http://opencontext.org/subjects/2AAB11AC-A7DD-4C5C-AFCE-D1655CC31A78","http://n2t.net/ark:/28722/k2b56kg9c","Coin 00-C-23","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 77","Locus 92","Seq. 77376","","http://opencontext.org/subjects/B63CC2B4-5330-45B0-6E25-3B4E3614F9EE","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:57Z","Martha Sharp Joukowsky","Martha Sharp Joukowsky","AE","Bronze","","Tenons protruding from the surface, not a straight cut.

Meshorer 163A (date between 85 and 101 CE from the shape of letters).","6/25/2009","16-to 13 mm","","2000","77376"
"http://opencontext.org/subjects/6C3A37C2-5F76-475D-C3C5-3751B2A677A1","http://n2t.net/ark:/28722/k2gb23v4j","Coin 02-C-15","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Propylaeum","Trench 87","Locus 7","Seq. 87467","","http://opencontext.org/subjects/94696433-1E52-4DBA-5F5C-0F02FE355E83","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:17Z","Deirdre Barrett","Martha Sharp Joukowsky; Amanda G. Henry","AE","Bronze","Late Roman","Either Constantine or one of his sons.  Ca.  330 - 337 or 340 CE.","6/25/2009","","","2002","87467"
"http://opencontext.org/subjects/1D85BCEF-7E4E-465B-8286-1CD4BA57E99A","http://n2t.net/ark:/28722/k2hm57x1v","Coin 00-C-17","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 71","Locus 15 "," 15 ?","Seq. 71211","http://opencontext.org/subjects/0185AE3E-633E-4C67-CD07-4C51A41FE608","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:22Z","Martha Sharp Joukowsky","Martha Sharp Joukowsky","AE4","Bronze, less than 17mm","Late Roman","Corroded.","6/25/2009","11 to 10 mm","","2000","71211"
"http://opencontext.org/subjects/6CC68163-3348-4AFA-C8D8-7D55E54160D3","http://n2t.net/ark:/28722/k2n878b35","Coin 97-C-19","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 47","Locus 4","Seq. 47073","","http://opencontext.org/subjects/67E63218-7C28-4F58-6916-E909F2170CD8","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-14T03:22:49Z","Deirdre Barrett","Benjamin H. Kleine; Leigh-Ann Bedal","AE","Bronze","Late Roman","Constantius II.","6/25/2009","1.98 cm","","1997","47073"
"http://opencontext.org/subjects/580187F2-BCD9-4671-2A57-AE7F0851D6C7","http://n2t.net/ark:/28722/k2zk5bz74","Coin 00-C-20","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Special Project  72","Locus 28","Seq. 77283","","http://opencontext.org/subjects/FCF78FA2-E3E9-4296-C8A3-BD6E8B4F185E","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-11T22:02:03Z","Martha Sharp Joukowsky","Martha Sharp Joukowsky","AE4","Bronze, less than 17mm","Late Roman","Corroded.","6/25/2009","12-to11 mm","","2000","77283"
"http://opencontext.org/subjects/3DC88706-3581-475F-7A25-2CC0ED31CBE9","http://n2t.net/ark:/28722/k2k35sr82","Coin 02-C-40","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Propylaeum","Trench 81","Locus 1","Seq. 81020","","http://opencontext.org/subjects/23482D57-7160-430B-45F8-0BB57A4D9287","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:05Z","Deirdre Barrett","Martha Sharp Joukowsky","AE","Bronze","Late Roman","308 - 324 CE.
Important coin for dating and interesting due to its minting at the opposite end of the empire.","6/25/2009","","","2002","81020"
"http://opencontext.org/subjects/F88F6EBB-8557-4DEA-E30C-BA473E764B95","http://n2t.net/ark:/28722/k2f47p59j","Coin 98-C-52","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 11","Seq. 57222","","http://opencontext.org/subjects/4DDC217F-AC95-4BEC-9BA7-3C3901F106DB","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T03:06:17Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","AE","Bronze","Late Roman","","6/25/2009","1.29 cm","","1998","57222"
"http://opencontext.org/subjects/11A13570-BD52-494E-9007-5D66CA0305AE","http://n2t.net/ark:/28722/k21r6tc4k","Coin 98-C-112","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 57","Locus 11","Seq. 57269","","http://opencontext.org/subjects/A1314C4B-FAA9-4CD0-EBF4-74167F44DC1D","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:18Z","Deirdre Barrett","Emma Susan Libonati; Mary Prendergast","AE","Bronze","Late Roman","","6/25/2009","1.39 cm","","1998","57269"
"http://opencontext.org/subjects/6F89FC2D-446E-453C-A860-0839E269F30C","http://n2t.net/ark:/28722/k21n84005","Coin 94-C-25","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 9","Locus 45","Seq. 9115","","http://opencontext.org/subjects/E83DE7D1-0594-416C-8E60-8924058681DB","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:18Z","KM","Leigh-Ann Bedal","AE","Bronze","","The size and weight are close to those of Malichos II - Shaqilat coins (Meshorer Nr. 140) or of the first coins of Rabbel II and Shaquilat (Meshorer 146).","6/25/2009","1.54 cm","","1994","9115"
"http://opencontext.org/subjects/67ADCA06-FDE6-4B6A-5B14-6B70426B6EA5","http://n2t.net/ark:/28722/k2vq2zn8b","Coin 05-C-77","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 104","Locus 1","Seq. 104016","","http://opencontext.org/subjects/2A5C2FD9-C306-4033-6BD0-6B798FBC7D28","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-11T17:14:24Z","Deirdre Barrett","Tarek M. Khanachet; Martha Sharp Joukowsky","","","Late Roman","RIC 8 Thessalonika #189, p. 419.
Very well-preserved, an excellent example of this type.
Found together with 05-C-76, a similar type.","6/25/2009","","","2005","104016"
"http://opencontext.org/subjects/68E983BB-E47E-4866-1FC1-DD1F3F1BB639","http://n2t.net/ark:/28722/k28c9xg36","Coin 97-C-16","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 49","Locus 1","Seq. 49033","","http://opencontext.org/subjects/77A04201-2190-421E-86D4-C0D85CD3956E","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:58Z","Deirdre Barrett","Joseph J. Basile","AE","Bronze","Late Roman","AE 4.","6/25/2009","1.27 cm","","1997","49033"
"http://opencontext.org/subjects/7755FE04-A312-491F-0603-6F7FF8A6EA2C","http://n2t.net/ark:/28722/k2vt1p225","Coin 97-C-30","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 47","Locus 6","Seq. 47124","","http://opencontext.org/subjects/51F583BC-EE4E-46D7-13BB-8BBC289C4945","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T03:06:33Z","Deirdre Barrett","Leigh-Ann Bedal","AE","Bronze","Late Roman","AE3 small.","6/25/2009","1.42 cm","","1997","47124"
"http://opencontext.org/subjects/28761825-5947-4E1B-E26F-A0BDF900C11C","http://n2t.net/ark:/28722/k2mp5204r","Coin 94-C-26","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 5","Locus 52","Seq. 5284","","http://opencontext.org/subjects/6DC100C8-1FA0-4264-6A19-914D9EB5E00F","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-10T06:12:47Z","KM","Alexandra Retzleff","AE","Bronze","Roman Empire, city-coin (Arabia)","cf.  A. Spijkerman, The Coins of the Decapolis and Provincia Arabia (1978), p. 236-237, Nr. 56, pl. 52.  The...","6/25/2009","1.6 cm","","1994","5284"
"http://opencontext.org/subjects/ADA180F1-9B56-4E7F-AF4B-20BB55C572B9","http://n2t.net/ark:/28722/k24f1sw59","Coin 94-C-24","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 10","Locus 10","Seq. 10009","","http://opencontext.org/subjects/A4CF51F6-9660-435F-4FBF-F1A5168D71B1","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T03:06:36Z","KM","Michael F. Slaughter","AE","Bronze","Late Roman","Late Roman Bronze Coinage II, Nr. 1901.

RIC VIII Heraclea #84 or 91 (p. 436).  More likely #91, which has no letter in the obverse field.  Both date to 15 March 351- 6 Nov...","6/25/2009","1.6 cm   AE3
1.80g","","1994","10009"
"http://opencontext.org/subjects/B39ED747-3967-4B1F-B1E9-BF3E28D32C19","http://n2t.net/ark:/28722/k23x88z0r","Coin 04-C-29","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 97","Locus 13","Seq. 97793","","http://opencontext.org/subjects/7CBF10F2-108C-4E0F-52EC-54415FF9EE31","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-14T03:22:56Z","Deirdre Barrett","Christopher A. Tuttle","AE silver coated","Bronze, silver coated","Late Roman","Regular circular shape, flat and thin.   Very clear, although there are traces of     corrosion on the obverse.
Constantine II Caesar, aes coin of 330-335 CE, Antioch - LRB...","6/25/2009","","","2004","97793"
"http://opencontext.org/subjects/89FD0FBC-B3F2-443F-40D1-30C9B74BC703","http://n2t.net/ark:/28722/k2xk8b279","Coin 00-C-01 P/GT","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Propylaeum","Special Project  70","Locus 8","None","","http://opencontext.org/subjects/BE69DBB6-1001-4795-5668-80F4C96D1049","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:56Z","Martha Sharp Joukowsky","Brian A. Brown","AE","Bronze","Roman Empire, city coin (Arabia)","Weakly  struck.

Spijkerrman No. ?","6/25/2009","28 to 25 mm irregular shape","","2000",""
"http://opencontext.org/subjects/7CB5302B-892D-4C3A-41C3-ABDAF9CA9AA3","http://n2t.net/ark:/28722/k2w092t8j","Coin 94-C-35","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 12","Locus 3","Seq. 12025","","http://opencontext.org/subjects/8677436A-6868-4AA0-3824-3BAF4713A73D","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T03:06:36Z","KM","Peter J. Parr","AE","Bronze","Late Roman","","6/25/2009","1.0 cm  AE 4 or small AE 3","","1994","12025"
"http://opencontext.org/subjects/EE8DBE41-3A3A-435A-E852-218D587C485E","http://n2t.net/ark:/28722/k2mw2fs32","Coin 04-C-26","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 97","Locus 10","Seq. 97748","","http://opencontext.org/subjects/F9177012-88AA-4524-4E7F-95D8E061086E","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T03:06:52Z","Deirdre Barrett","Christopher A. Tuttle","AE silvered","Bronze, silvered","Late Roman","Regular circular shape, flat, very rounded.   Very clear images.  Aes Constantine I, Alexandria, 326-330 CE.  LRBC I, 1402.","6/25/2009","","","2004","97748"
"http://opencontext.org/subjects/F96A24C3-DA04-4001-EB7F-D9936B9BFB93","http://n2t.net/ark:/28722/k2s75cx4n","Coin 94-C-32","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 9","Locus 45","Seq. 9127","","http://opencontext.org/subjects/C151AEB9-A5C5-43A6-BDAC-47D00581C169","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:44Z","KM","Leigh-Ann Bedal","AE","Bronze","Jewish","e.g.   G.F. Hill, A Catalogue of the Greek Coins in the British Museum, Palestine (London, 1914), p. 274-275, Nrs. 42-54, pl. XXXX, 12 and 14 (rather common, especially for...","6/25/2009","1.55 cm","","1994","9127"
"http://opencontext.org/subjects/4CF0B0F3-5547-4FAC-E98B-08FC6AED1A75","http://n2t.net/ark:/28722/k2xw4f73f","Coin 00-C-11","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","None","77","Locus None","Seq. 2000-11","http://opencontext.org/subjects/1EA9F341-D0C4-4DDF-7D93-7138D09252DA","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:35Z","Martha Sharp Joukowsky","KBS; Adam M. Brin","AE","Bronze","Late Roman?","(Corroded and damaged).","6/25/2009","13 to 12 mm","","2000",""
"http://opencontext.org/subjects/1FD0FBF5-4B76-4FBF-ADF2-30F18C70CB15","http://n2t.net/ark:/28722/k2m04485c","Coin 04-C-30","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 97","Locus 4","Seq. 97331","","http://opencontext.org/subjects/4D183E49-6F01-4367-FF50-B7B327A9EAC1","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:38Z","Deirdre Barrett","Christopher A. Tuttle","AE3","Bronze, 17-21mm","Late Roman","Coin fragment.   Originally the coin was a regular circular shape.  It is now flat,    thin, very worn and...","6/25/2009","","","2004","97331"
"http://opencontext.org/subjects/9870BCF2-8E3C-4D69-B799-7ABC371EDFC8","http://n2t.net/ark:/28722/k23x88z17","Coin 04-C-10","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Propylaeum","Trench 99","Locus 1","Seq. 99012","","http://opencontext.org/subjects/ED137183-38F1-4E12-DFD6-42AC8A2AD56A","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:21Z","Deirdre Barrett","Eleanor A. Power","AE3 small","Bronze, 17-21mm, small","Late Roman","Regular oval, flat, very worn, stamped irregularly.  Late Roman, either                 Constantius Gall. or...","6/25/2009","","","2004","99012"
"http://opencontext.org/subjects/903D1EDA-F10D-421A-7BA3-57BCDBFE2FC0","http://n2t.net/ark:/28722/k20r9sg2c","Coin 94-C-34","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Temple","Trench 12","Locus 3","Seq. 12021","","http://opencontext.org/subjects/793B65DF-98C5-4FE2-91B6-5E2DF5E5DB42","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:16Z","KM","Peter J. Parr","AE","Bronze","Late Roman","","6/25/2009","0.9 cm  AE 4","","1994","12021"
"http://opencontext.org/subjects/BE416613-1B5C-49D7-589D-E2CC869A31BE","http://n2t.net/ark:/28722/k2mk6bm30","Coin 95-C-14","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 14","Locus 14","Seq. 63","","http://opencontext.org/subjects/716DA3D5-47BE-4D1B-D5C7-C831C58114F8","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:56Z","KM","Josh Bell","AE","Bronze","Late Roman","AE of Constantine I or Constantine II, probably 335 - 337 CE.","6/25/2009","1.9 cm","","1995","63"
"http://opencontext.org/subjects/1F2B84B2-74AC-4082-994B-6EE3879EDA5E","http://n2t.net/ark:/28722/k2rv0kc6x","Coin 01-C-01","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Propylaeum","Trench 80","Locus 22","Seq. 83313","","http://opencontext.org/subjects/E43D8DA4-3AF4-4595-04D0-138FD1D6E27B","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:02Z","Martha Sharp Joukowsky","Darrryl B. Sneag","AE2","Bronze, 21-25mm","Late Roman?","Corroded, a piece of the edge.","6/25/2009","15 mm-by-7 mm (a fragment)","","2001","83313"
"http://opencontext.org/subjects/FD56E772-33D0-4ADA-06C9-9A0E9BD32E43","http://n2t.net/ark:/28722/k2v40r997","Coin 00-C-03","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Upper Temenos","Trench 77","Locus 3","Seq. 77033","","http://opencontext.org/subjects/D876C754-1E2C-4737-80C3-C68A555CC0D9","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:51:41Z","Martha Sharp Joukowsky","Eric E. McCracken","AE","Bronze","","(Oval shape with straight edge cut)

Meshorer 97","6/25/2009","14 to 13 mm","","2000","77033"
"http://opencontext.org/subjects/97CF19D5-70DB-45B6-7272-DFAD5EC20668","http://n2t.net/ark:/28722/k2z034m7j","Coin 95-C-11","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Lower Temenos","Trench 16","Locus 5","Seq. 16061","","http://opencontext.org/subjects/DD01603A-2169-4C2A-99CD-DC7E34145E38","30.3287","35.4421","200","350","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:21Z","Deirdre Barrett","Lamya Khalidi; John Rucker","AE","Bronze","Late Roman","AE 4, Antioch, period 383-395 CE:  Valentinian II (392 CE), Theodosius I,          Arcadius or Honorius.","6/25/2009","1.2 cm","","1995","16061"
"http://opencontext.org/subjects/C279ADA0-D61C-426C-53F2-A0CB4AE490A2","http://n2t.net/ark:/28722/k2j965n8d","Coin 00-C-02","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Jordan","Petra Great Temple","Propylaeum","Trench 69","Locus ?","Seq. 69215","","http://opencontext.org/subjects/2B8CE9D8-6D2B-47F9-88E7-3162A33B549C","30.3287","35.4421","-200","360","Coin","2009-10-26T00:00:00Z","2017-02-13T19:52:02Z","Martha Sharp Joukowsky","Steven J. Larson","AE","Bronze","Jewish","(Tenons protruding. Quite worn out and corroded with hole to the edge).","6/25/2009","13 to 11 mm","","2000","69215"
